NEWBUS
-73.95979,40.76684,M15-SBS,SELECT BUS SERVICE SOUTH FERRY via 2 AV,25 Feb 17  03:43,25 Feb 17  03:43,1,MTA NYCT_1234
NEWROUTE
401732,"E 126 ST/2 AV",40.80323,-73.932449,0
401738,"2 AV/E 125 ST",40.802494,-73.933891,0
405348,"2 AV/E 115 ST",40.795918,-73.938766,0
405347,"2 AV/E 106 ST",40.790859,-73.942429,0
903103,"2 AV/E 100 ST",40.786915,-73.945244,0
405307,"2 AV/E 88 ST",40.779278,-73.950821,0
401756,"2 AV/E 79 ST",40.773067,-73.955383,0
401761,"2 AV/E 68 ST",40.766014,-73.960526,0
401765,"2 AV/E 57 ST",40.759022,-73.965652,0
401768,"2 AV/E 50 ST",40.754646,-73.968842,0
401771,"2 AV/E 42 ST",40.749527,-73.972572,0
401774,"2 AV/E 34 ST",40.744507,-73.976234,0
403525,"2 AV/E 28 ST",40.740971,-73.97876,0
401779,"2 AV/E 23 ST",40.737549,-73.981277,0
405340,"2 AV/E 13 ST",40.731792,-73.985451,0
803078,"CHRYSTIE ST/HOUSTON ST",40.723438,-73.991226,0
803009,"chrystie st/rivington st",40.720684,-73.992676,0
803084,"delancy st/forsyth st",40.719574,-73.992126,0
405373,"ALLEN ST/HESTER ST",40.716393,-73.992058,0
402112,"MADISON ST/CATHERINE ST",40.712063,-73.997459,0
403590,"PEARL ST/FULTON ST",40.70763,-74.003998,0
403754,"WATER ST/WALL ST",40.705044,-74.007759,0
803120,"SOUTH FERRY/TERMINAL",40.702122,-74.013664,0
ENDROUTE
NEWSHAPE
SBS150104
NEWPOINTS
SBS150104,40.7041068947,-74.0089445341,220004
SBS150104,40.704079444,-74.0089842038,220005
SBS150104,40.7033410107,-74.0101057648,220006
SBS150104,40.7032668807,-74.0103473972,220007
SBS150104,40.7031927499,-74.0105926357,220008
SBS150104,40.7029593577,-74.0115050697,220009
SBS150104,40.7027232233,-74.0123273319,220010
SBS150104,40.7026518525,-74.0123922373,220011
SBS150104,40.7025475282,-74.0126086129,220012
SBS150104,40.7025035953,-74.0127600809,220013
SBS150104,40.7024294788,-74.0128321983,220014
SBS150104,40.7024047691,-74.0128935053,220015
SBS150104,40.7023525176,-74.0137662856,220016
SBS150104,40.7021615031,-74.0135906066,220017
ENDPOINTS
ENDBUS
NEWBUS
-73.97482,40.7876,M86-SBS,Select Bus Service Westside West End AV,25 Feb 17  03:42,25 Feb 17  03:42,1,MTA NYCT_1233
NEWROUTE
405003,"E 92 ST/YORK AV",40.779755,-73.944534,0
401916,"YORK AV/E 91 ST",40.778866,-73.945107,0
404859,"YORK AV/E 87 ST",40.776024,-73.947136,0
401919,"E 86 ST/1 AV",40.776882,-73.949158,0
401920,"E 86 ST/2 AV",40.77813,-73.952118,0
401921,"E 86 ST/3 AV",40.778999,-73.954185,0
401922,"E 86 ST/LEXINGTON AV",40.779903,-73.956474,0
401924,"E 86 ST/MADISON AV",40.78088,-73.958664,0
401925,"E 86 ST/5 AV",40.781536,-73.960373,0
401926,"W 86 ST/TRAVERSE RD",40.781406,-73.962364,0
401927,"W 86 ST/CENTRAL PK W",40.785702,-73.9701,0
404308,"W 86 ST/COLUMBUS AV",40.786709,-73.972458,0
401929,"W 86 ST/AMSTERDAM AV",40.787697,-73.974815,0
803166,"W 86 ST/BROADWAY",40.788155,-73.976067,0
ENDROUTE
NEWSHAPE
SBS860035
NEWPOINTS
SBS860035,40.7798051944,-73.944485535,10001
SBS860035,40.7797225062,-73.9443364794,10002
SBS860035,40.7796539193,-73.9444015304,10003
SBS860035,40.7791435784,-73.9447738619,10004
SBS860035,40.7788239289,-73.9450073792,10005
SBS860035,40.7788239289,-73.9450073792,20001
SBS860035,40.7784850724,-73.9452546306,20002
SBS860035,40.7778594908,-73.9457136991,20003
SBS860035,40.7772311626,-73.9461727611,20004
SBS860035,40.7766028309,-73.9466282038,20005
SBS860035,40.7759978207,-73.9470688162,20006
SBS860035,40.7759978207,-73.9470688162,30001
SBS860035,40.7759278534,-73.9471197807,30002
SBS860035,40.7768079333,-73.949214316,30003
SBS860035,40.7768079333,-73.949214316,40001
SBS860035,40.7768757991,-73.9493756585,40002
SBS860035,40.7778731526,-73.9517434951,40003
SBS860035,40.7780531099,-73.952169063,40004
